no,date,code,name,market,close,value,market_cap,listed_shares,ret1_pct,rs,rs_slope,stretch,v_accel,atr14_pct,adx14,rsi14,macd_golden,vol_close_corr20,stoch_k,boll_mid_pos,bb_width,obv_slope,sma_ema_trend_ok,disparity20,disparity60,high_52w_gap,listing_days,score,fundamental_score,fundamental_grade,final_score,junk_risk_score,junk_risk_grade,junk_flags,krx_admin,krx_warning,krx_risk,krx_caution,foreign_net_20d,institution_net_20d,personal_net_20d,foreign_net,institution_net,personal_net,forward_per,peg_ratio,ttm_revenue,ttm_operating_profit,ttm_net_income,relax_level,candidate_origin,execution_pool,natural_pass,horizon_label,krx_sector,sector_code,sector_score,sector_action,sector_entry_allowed,sector_entry_weight,sector_strength,news_score,news_sentiment,news_source,news_article_count,news_freshest_age_hours,news_trace_table,news_trace_used_date8,news_trace_used_lag_days,news_trace_reason,news_entity_count,news_entity_top_tags,date_yyyymmdd,regime,regime_score,regime_source,fundamental_score_01,fundamental_source,fx_score,fx_source,fx_band,fx_volatility_band,final_score_source,final_score_w_news
1,2026-04-17,99410,동방선기,KOSDAQ,5020.0,1196687680.0,,,4.911180773249746,1.6633946941969664,1.6935625986899845,1.046269278865976,2.334627840279003,0.0373505976095543,20.84264356371049,65.12359599597038,False,0.5152325255768089,74.39999999988096,0.0581229909890798,0.0771195832967937,242634.0,False,1.058122990988869,1.0170521695084889,0.2529761904761528,470,0.7866666666666668,64.93,C,0.042395,41.46,MID,low_liquidity,False,False,False,False,-291000000.0,46000000.0,245000000.0,91000000.0,14000000.0,-105000000.0,26.38,1.5289,41878629483.0,9289358838.0,7949293780.0,L3,NATURAL_PASS,True,True,LONG,선박 및 보트 건조업,0,0.0,,False,0.0,0.0,0.0,0.0,DB_SIGNAL_NO_ARTICLE_COVERAGE,0,-1.0,signals_naver_daily,20260420,0,candidate_article_coverage_zero_or_zero_score,0,,20260417,NORMAL,-0.2,MACRO_ASOF,0.6493,CANDIDATE_FUNDAMENTAL,-0.1,FX_WEAK_EXTREME_NEUTRAL,WEAK,EXTREME,ASOF_BLEND_BULL_NEWS_OFF,0.0
2,2026-04-17,462980,아이지넷,KOSDAQ,2530.0,1101860540.0,,,2.2222222222222143,1.5017697753949095,-1.5505503258793043,1.0128102481981534,2.6261647680699096,0.0506775832862589,26.71311097388542,62.13629178632949,False,0.0229784293604174,68.35443037957378,0.0312850300621496,0.1320987026543515,123953.0,True,1.031285030061742,1.0891479820623116,0.1566666666666144,437,0.5366666666666667,69.1,B,0.04865,46.68,MID,low_liquidity,False,False,False,False,818000000.0,0.0,-818000000.0,75000000.0,0.0,-75000000.0,18.51,0.2756,39018670597.0,3329722972.0,2556522660.0,L3,NATURAL_PASS,True,True,LONG,기타 정보 서비스업,0,0.0,,False,0.0,0.0,0.0,0.0,DB_SIGNAL_NO_ARTICLE_COVERAGE,0,-1.0,signals_naver_daily,20260420,0,candidate_article_coverage_zero_or_zero_score,0,,20260417,NORMAL,-0.2,MACRO_ASOF,0.691,CANDIDATE_FUNDAMENTAL,-0.1,FX_WEAK_EXTREME_NEUTRAL,WEAK,EXTREME,ASOF_BLEND_BULL_NEWS_OFF,0.0
3,2026-04-17,2720,국제약품,KOSPI,5040.0,2623032720.0,,,3.490759753593431,1.1583699233722404,1.1583699233722404,1.0319410319408209,3.789904739223549,0.0238803854875236,25.5139042245174,66.6602307423546,False,0.6762433131748724,78.31325301185949,0.0438024231127588,0.0524469414304384,507237.0,False,1.0438024231125516,1.0245464247596636,0.0614525139664689,2297,0.7100000000000001,40.88,D,0.02852,49.5,MID,low_liquidity,False,False,False,False,1263000000.0,-83000000.0,-1180000000.0,-98000000.0,-26000000.0,124000000.0,61.03,5.0169,175496223500.0,6184872347.0,5704911934.0,L3,NATURAL_PASS,True,True,LONG,의약품 제조업,9,0.0,WAIT,False,0.0,0.1,0.0,0.0,DB_SIGNAL_NO_ARTICLE_COVERAGE,0,-1.0,signals_naver_daily,20260420,0,candidate_article_coverage_zero_or_zero_score,0,,20260417,NORMAL,-0.2,MACRO_ASOF,0.4088,CANDIDATE_FUNDAMENTAL,0.048,FX_WEAK_EXTREME_EXPORT,WEAK,EXTREME,ASOF_BLEND_BULL_NEWS_OFF,0.0
4,2026-04-17,3550,LG,KOSPI,94800.0,19834909200.0,,,1.0660980810234475,2.2888752781410244,-0.6721701302496785,1.0106609808102238,0.9104221991726328,0.0207956600361661,78.9203841242988,67.98293375087002,False,0.5038284868505362,96.49122807015851,0.0395306760239043,0.1007217511469514,646165.0,True,1.0395306760238934,1.0545050055617236,0.1197771587743721,2297,0.5666666666666667,53.63,C,0.043445,33.93,MID,low_liquidity,False,False,False,False,19383000000.0,-8716000000.0,-10667000000.0,1955000000.0,1470000000.0,-3425000000.0,15.97,14.8741,7252547000000.0,912174000000.0,1000121000000.0,L3,NATURAL_PASS,True,True,LONG,기타 금융업,24,0.0,WAIT,False,0.0,0.0,0.0,0.0,DB_SIGNAL_NO_ARTICLE_COVERAGE,0,-1.0,signals_naver_daily,20260420,0,candidate_article_coverage_zero_or_zero_score,0,,20260417,NORMAL,-0.2,MACRO_ASOF,0.5363,CANDIDATE_FUNDAMENTAL,0.02,FX_WEAK_EXTREME_FINANCIAL,WEAK,EXTREME,ASOF_BLEND_BULL_NEWS_OFF,0.0
5,2026-04-17,3570,SNT다이내믹스,KOSPI,54900.0,3843713700.0,,,-2.48667850799289,2.6109658072810342,-0.9889069508572006,0.993485342019526,0.4945019712749013,0.0685662243039279,52.78126753822937,58.56339449936657,False,0.73065725595045,61.46788990825124,0.0264560157053374,0.1980957803922113,-36147.0,True,1.0264560157053189,1.0782324058919592,0.2640750670241251,2297,0.5266666666666667,56.05,C,0.331275,37.22,MID,low_liquidity,False,False,False,False,56455000000.0,-43112000000.0,-13343000000.0,4000000.0,-20000000.0,16000000.0,11.21,0.706,712021619474.0,85457001419.0,61574936460.0,L3,BALANCED_RESCUE,True,False,LONG,자동차 신품 부품 제조업,15,0.8,BUY,True,1.0,0.8,0.0,0.0,DB_SIGNAL_NO_ARTICLE_COVERAGE,0,-1.0,signals_naver_daily,20260420,0,candidate_article_coverage_zero_or_zero_score,0,,20260417,NORMAL,-0.2,MACRO_ASOF,0.5605,CANDIDATE_FUNDAMENTAL,0.048,FX_WEAK_EXTREME_EXPORT,WEAK,EXTREME,ASOF_BLEND_BULL_NEWS_OFF,0.0
6,2026-04-17,100700,세운메디칼,KOSDAQ,2945.0,5010399180.0,,,1.551724137931032,2.471475717770089,-2.123125425744081,1.0075265138552831,1.3455992293004493,0.0690031530438766,70.02597798084415,62.16653512910522,False,0.3765307445592057,52.68817204289744,0.0207972270363879,0.1374572587148347,-47356.0,True,1.0207972270360413,1.116693525452226,0.0296540362438123,470,0.53,48.13,D,0.017195,39.28,MID,low_liquidity,False,False,False,False,-1253000000.0,-1194000000.0,2447000000.0,-160000000.0,-48000000.0,208000000.0,,,63656938818.0,12700763051.0,12192825176.0,L3,NATURAL_PASS,True,True,LONG,의료용품 및 기타 의약 관련제품 제조업,9,0.0,WAIT,False,0.0,0.1,0.0,0.0,DB_SIGNAL_NO_ARTICLE_COVERAGE,0,-1.0,signals_naver_daily,20260420,0,candidate_article_coverage_zero_or_zero_score,0,,20260417,NORMAL,-0.2,MACRO_ASOF,0.4813,CANDIDATE_FUNDAMENTAL,-0.1,FX_WEAK_EXTREME_NEUTRAL,WEAK,EXTREME,ASOF_BLEND_BULL_NEWS_OFF,0.0
7,2026-04-17,285490,노바텍,KOSDAQ,22500.0,1008607500.0,,,1.1235955056179805,2.316739846744481,0.8090698121054751,1.0071620411816915,0.7672896785319027,0.0347619047619032,29.63984003965353,63.51203354906923,False,0.0065710974068802,93.02325581391024,0.0526315789473659,0.1353026660955175,59935.0,False,1.052631578947319,1.020678183948844,0.2524916943521511,470,0.59,38.66,D,0.00299,41.15,MID,low_liquidity,False,False,False,False,371000000.0,-681000000.0,310000000.0,33000000.0,-1000000.0,-32000000.0,144.95,,55589851496.0,6700053223.0,17707839132.0,L3,NATURAL_PASS,True,True,LONG,그외 기타 제품 제조업,0,0.0,,False,0.0,0.0,0.0,0.0,DB_SIGNAL_NO_ARTICLE_COVERAGE,0,-1.0,signals_naver_daily,20260420,0,candidate_article_coverage_zero_or_zero_score,0,,20260417,NORMAL,-0.2,MACRO_ASOF,0.3866,CANDIDATE_FUNDAMENTAL,-0.1,FX_WEAK_EXTREME_NEUTRAL,WEAK,EXTREME,ASOF_BLEND_BULL_NEWS_OFF,0.0
8,2026-04-17,1230,동국홀딩스,KOSPI,11110.0,1555555540.0,,,2.020202020202011,2.376929656488332,-1.049870040241204,1.0083499727717364,0.9070224649530462,0.0479619390510436,79.71505877411633,64.50612552553866,False,0.571466528078627,50.999999999949,0.0284656329553317,0.1189826161334927,130733.0,True,1.028465632955239,1.0794267670632909,0.0124444444444433,2297,0.5166666666666667,34.82,F,0.01523,45.23,MID,low_liquidity|weak_fundamental,False,False,False,False,3047000000.0,1508000000.0,-4555000000.0,-33000000.0,263000000.0,-230000000.0,52.88,,1985265094613.0,39456572869.0,20721382562.0,L3,NATURAL_PASS,True,True,LONG,기타 금융업,24,0.0,WAIT,False,0.0,0.0,0.0,0.0,DB_SIGNAL_NO_ARTICLE_COVERAGE,0,-1.0,signals_naver_daily,20260420,0,candidate_article_coverage_zero_or_zero_score,0,,20260417,NORMAL,-0.2,MACRO_ASOF,0.3482,CANDIDATE_FUNDAMENTAL,0.02,FX_WEAK_EXTREME_FINANCIAL,WEAK,EXTREME,ASOF_BLEND_BULL_NEWS_OFF,0.0
9,2026-04-17,25980,아난티,,7640.0,4988362280.0,,,0.0,3.737904140792217,-2.243116775834717,1.0063224446784764,0.725406310266409,0.0341249065071009,54.13263157313028,66.19637665286069,False,0.1755462241636239,95.23809523794408,0.0567081604425924,0.1679434855905417,1564223.0,False,1.056708160442454,1.0419602673090365,0.2879776328051922,470,0.4333333333333333,39.21,D,0.003815,49.69,MID,low_liquidity|weak_fundamental,False,False,False,False,5446000000.0,-13884000000.0,8438000000.0,-91000000.0,-527000000.0,618000000.0,18.27,,258070776397.0,8316490610.0,-38044863875.0,L3,NATURAL_PASS,True,True,LONG,일반 및 생활 숙박시설 운영업,0,0.0,,False,0.0,0.0,0.0,0.0,DB_SIGNAL_NO_ARTICLE_COVERAGE,0,-1.0,signals_naver_daily,20260420,0,candidate_article_coverage_zero_or_zero_score,0,,20260417,NORMAL,-0.2,MACRO_ASOF,0.3921,CANDIDATE_FUNDAMENTAL,-0.1,FX_WEAK_EXTREME_NEUTRAL,WEAK,EXTREME,ASOF_BLEND_BULL_NEWS_OFF,0.0
